emb 0,emb 1,emb 2,emb 3,emb 4,emb 5,emb 6,emb 7,labels
1.4430786,1.8535138,1.9912837,1.497594,1.2555321,0.70424753,1.2934269,1.3118664,sad
1.5777931,1.5148894,1.9473064,1.4447922,1.0575925,0.9866794,1.2070178,1.427519,sad
1.536125,1.6601343,1.9801438,1.2092612,1.5519727,0.87475973,1.1900008,1.52541,sad
1.5236205,1.9031177,1.6933846,1.758537,1.3724587,0.9300048,1.1734422,1.583805,sad
1.5324224,1.8919668,2.0009627,1.5606,1.1749966,0.96810764,1.235009,1.3387172,sad
1.5359641,1.6294367,1.9543074,1.2439176,1.3443794,0.781209,1.1761146,1.4043181,sad
1.1572833,1.6480813,1.938024,1.4674007,1.5369536,0.84024066,1.2502613,1.4041555,sad
1.4898903,1.4426262,1.7799505,1.4003924,1.1461455,0.88456863,1.2924043,1.1991696,sad
1.5603894,1.3796293,1.9319446,1.47859,1.0359733,0.71495354,1.4343432,1.5252662,sad
1.4913474,1.62545,1.9755975,1.1288075,1.1725955,0.7144284,1.4392939,1.336095,sad
1.7005948,1.6265482,1.8809452,1.3065193,1.4049021,0.78363436,1.3834602,1.2902882,sad
1.3991964,1.7769444,1.9615695,1.4071306,1.1257061,1.0356611,1.2662188,1.3185966,sad
1.4013758,1.6386272,1.8715667,1.4102315,1.3104926,0.785446,1.1372303,1.372349,sad
1.2526321,1.5332307,1.8793583,1.6510105,1.2503232,0.80517364,1.3462662,1.2237115,sad
1.5573679,1.6019783,1.7410959,1.6664221,1.1677264,0.8415329,1.210276,1.4378071,sad
1.6500229,1.7664726,1.5773972,1.3768666,1.3199749,0.7567807,0.9151576,1.0423381,disgust
1.4236279,1.7705436,1.7496732,1.0488213,1.3902291,0.8315091,0.6958929,1.0764949,disgust
1.4527961,1.6072351,1.3709604,0.8165757,1.201458,1.0007432,0.5539781,0.8198533,disgust
1.4102525,1.936034,1.6173838,1.1485956,1.1950086,0.8694305,0.7564751,0.9521611,disgust
1.5179254,1.5782968,1.134628,1.0369228,1.2417592,1.1394492,0.57101214,0.89149433,disgust
1.5034354,1.7976911,1.7657117,1.124332,1.406725,0.8848949,1.0003096,0.73108035,disgust
1.5997782,1.6201866,1.3425575,0.76322204,1.1776458,1.1143938,0.6135581,0.85004026,disgust
1.5997782,1.6201866,1.3425575,0.76322204,1.1776458,1.1143938,0.6135581,0.85004026,disgust
1.4016494,1.9184942,1.2306683,0.8251099,1.2202688,1.223618,0.6905658,0.8426983,disgust
1.3367106,1.5576762,1.326599,0.8295383,1.1812569,1.3020612,0.78289366,0.9554122,disgust
1.3667301,1.5725421,1.3077736,0.7933505,1.2808656,1.0696659,0.6637971,0.96059066,disgust
1.3481244,1.8775494,1.1006361,0.7121743,1.516347,1.1318891,0.5373997,0.8951135,disgust
1.7181587,1.675981,1.4594834,0.5773808,1.1617163,0.9821901,0.7930723,0.82797253,disgust
1.4104055,1.7618525,1.2450254,0.68965197,0.9964733,1.1764351,0.8670422,0.89667606,disgust
1.0723428,1.5580218,1.4292914,0.68248445,1.4314928,1.1321608,0.31809896,1.0627792,disgust
1.4234482,1.8208858,1.122448,0.701887,1.3488901,1.2087687,0.5362473,1.0494834,disgust
1.456694,1.6685115,1.2767051,0.84254897,1.2802361,1.0395571,0.79730755,0.8800251,disgust
1.7839297,1.5854465,1.1683638,0.81065744,1.1539232,0.9645328,0.5654631,0.66917324,disgust
1.3988099,1.522217,1.2983173,0.9046038,1.2579179,1.1429044,0.6518709,0.8493484,disgust
1.4521443,1.6556387,1.2033459,0.7252734,1.324381,1.1317184,0.8990934,1.0129485,disgust
1.116618,1.7963889,0.94034374,0.69621,1.1639864,1.132901,0.75311947,0.92828286,disgust
1.2082595,1.7830498,1.0912479,0.89165246,1.2254777,1.1661818,0.7451729,0.7890485,disgust
1.4234482,1.8208858,1.122448,0.701887,1.3488901,1.2087687,0.5362473,1.0494834,disgust
1.6784039,1.4994079,1.2041527,0.9061692,1.147565,0.9905028,0.79851073,0.56122243,disgust
1.2397239,1.4957054,0.9178602,0.84637153,1.1817822,1.0491227,0.68330985,0.7655216,disgust
1.7677678,1.629011,1.4368552,0.66466266,1.1503451,1.1576461,0.72540385,0.88797873,disgust
1.7839297,1.5854465,1.1683638,0.81065744,1.1539232,0.9645328,0.5654631,0.66917324,disgust
1.3101048,1.5512892,1.2094829,0.8419044,1.1615567,1.2021325,0.7577159,1.0229738,disgust
1.6486188,1.611668,1.1762651,0.65879965,1.3789694,1.0841655,0.54007095,1.1973608,disgust
1.5543331,1.7210644,1.4362742,0.7812919,1.2623844,1.2301464,0.703152,0.8094563,disgust
1.5527511,1.6354619,1.121859,0.7897095,1.2936062,0.9676893,0.48060825,0.65405685,disgust
1.1561118,1.7016352,1.3133625,0.6345475,1.2175564,0.9540888,0.48582694,0.67427385,disgust
1.2419733,1.7273996,1.1582364,0.8314568,1.396366,1.467859,0.811408,0.8941483,disgust
1.1260432,1.5966779,1.2446431,0.68946475,1.1797429,0.9014576,0.60614866,0.8137257,disgust
1.2754561,1.5559623,1.2619992,0.83268046,1.2923254,1.1700276,0.66307473,1.0371232,disgust
1.3876393,1.6815112,1.2508833,0.85782146,1.2005115,1.112553,0.804147,0.86898685,disgust
1.173074,1.6994026,1.2567828,0.8709579,1.3659796,1.295464,0.56545204,0.771775,disgust
1.4398283,1.5430564,1.2884282,0.8850222,1.0596431,1.2204714,0.7358518,0.96605706,disgust
1.4880866,1.7138124,1.11054,0.81696695,1.3143111,1.1133268,0.3533748,0.75190246,disgust
1.3767632,1.489109,1.1509467,0.92979884,1.2814261,1.0707624,0.68894565,0.83033305,disgust
1.4782583,1.6694617,1.3417748,0.92225814,1.3882531,1.1147268,0.69202185,0.7525923,disgust
1.3889531,1.6538613,1.0836627,0.78478867,1.414545,1.0338442,0.7142762,0.93963194,disgust
1.6402799,1.8447798,1.1292236,0.7356035,1.225329,1.210733,0.5253112,0.9106471,disgust
1.6870455,1.9124067,1.1887225,0.6191099,1.2364694,0.99796826,0.6501745,0.8234662,disgust
1.5311906,1.7803324,1.227533,0.55746394,1.2523448,1.0800463,0.47384632,0.6380053,disgust
1.3791052,1.7036254,1.385975,0.5977601,1.303146,0.8826809,0.39649567,0.77785325,disgust
1.5653331,1.9280255,1.0316021,0.62284946,1.3036231,1.0626204,0.5289356,0.5949463,disgust
1.2084478,1.714308,1.410761,0.55489266,1.3610172,0.8739369,0.362763,0.7982882,disgust
1.3646281,1.8148441,1.3355191,0.49127677,1.2940325,1.1831462,0.42960572,0.9329559,disgust
1.2638072,1.6611189,1.354437,0.69511396,1.241261,1.0722889,0.7104087,1.111339,disgust
1.4737529,1.6331469,1.2460519,0.829016,1.1974704,1.0795437,0.767101,0.86821437,disgust
1.1831846,1.5045894,1.1563958,0.87300056,1.2772573,1.2204481,0.5905985,0.8104356,disgust
1.3778558,1.5005329,1.2410249,0.872994,1.3982435,1.0118331,0.5915968,0.847218,disgust
1.6628811,1.7773067,1.3049961,0.6659088,1.275031,1.2657421,0.5886709,0.8653882,disgust
1.289928,1.6204604,1.2281141,0.78455806,1.243075,1.005552,0.7071193,0.89173865,disgust
1.3961133,1.5811363,1.2479112,0.8194314,1.2932851,1.1747085,0.69426525,0.7973788,disgust
1.2761943,1.5903841,1.2173176,0.84770566,1.2470822,1.2316487,0.68550867,1.0759987,disgust
1.6049715,1.5987161,1.1839507,0.49455744,1.2151467,0.911165,0.7222919,1.0970603,disgust
1.0444759,1.6079843,1.0308214,0.88301677,1.356564,1.2150321,0.6496429,0.4983831,disgust
1.1679373,1.6536925,1.3293521,0.76056105,1.3550444,1.1097492,0.4265852,0.8075998,disgust
1.3254734,1.4136887,1.0221206,1.0043404,1.4228314,1.0372707,0.5676293,0.8285021,disgust
1.2657819,1.7862753,1.0396451,0.8918676,1.175465,1.384332,0.58485055,0.8429974,disgust
1.4936934,1.6049374,1.3194166,0.82159925,1.1088966,1.1825936,0.6835975,0.9031296,disgust
1.6402799,1.8447798,1.1292236,0.7356035,1.225329,1.210733,0.5253112,0.9106471,disgust
1.3882068,1.5932369,1.1360697,0.93410844,1.2419355,1.11366,0.62734854,0.8401577,disgust
1.2743809,1.6740767,1.1515718,0.8422968,1.4701174,1.3139143,0.6656274,0.7001822,disgust
1.5510938,1.705461,1.1072205,1.0084727,1.439973,1.1170007,0.7216197,0.6295918,disgust
1.2844354,1.5447493,1.0765364,0.8062756,1.1998488,1.0923636,0.64872235,0.93216074,disgust
1.5178584,1.6672525,1.1604556,0.8308532,1.3700184,1.1814212,0.82160354,1.0728164,disgust
1.1282587,1.7646358,0.9904344,0.7222627,1.2974014,1.1038221,0.46761546,0.8050095,disgust
1.3254734,1.4136887,1.0221206,1.0043403,1.4228314,1.0372707,0.5676292,0.8285021,disgust
1.2351888,1.6685276,1.2487379,0.8879868,1.3420761,1.1253405,0.719904,0.68574226,disgust
1.3680271,1.8248574,1.2595328,0.57796925,1.3666486,0.985531,0.5526119,0.743388,disgust
1.5517908,1.605708,1.1486379,0.8922307,1.2851715,1.0440373,0.6887541,0.7959116,disgust
1.7519583,1.6740228,1.2514906,0.86368096,1.2579657,0.9789344,0.77505493,0.80826724,disgust
1.5039957,1.8465654,1.0581415,0.61124426,1.1384043,1.1294509,0.6779523,1.217927,disgust
1.3367106,1.5576762,1.326599,0.8295383,1.1812569,1.3020612,0.78289366,0.9554122,disgust
1.2834734,1.4085168,1.1571252,0.8334585,1.2283639,0.9154985,0.6232238,0.82634056,disgust
1.3708893,1.5253316,1.0863575,0.8075235,1.3358779,1.0865189,0.56738156,0.837825,disgust
1.4697058,1.7962737,1.2861919,0.5133607,1.3020859,1.0913957,0.46401954,1.1424513,disgust
1.3611676,1.8099107,1.1097335,0.55714893,1.1908804,1.1452802,0.7117758,0.9729294,disgust
1.0878006,1.5046127,1.0244373,0.8683018,1.3722073,1.1380454,0.6255193,0.66516477,disgust
1.1838732,1.5820738,1.1915197,0.9091018,1.2897766,1.2077489,0.77155954,0.8291469,disgust
1.233671,1.6413926,1.1136903,0.8122856,1.3093519,1.0457339,0.7074483,0.82622486,disgust
1.2848799,1.5566862,1.3984641,0.6519974,1.411371,0.90553176,0.401935,0.75809264,disgust
1.4234482,1.8208858,1.122448,0.701887,1.3488901,1.2087687,0.5362473,1.0494834,disgust
1.1877248,1.6982235,0.90885377,0.9362721,1.4414023,1.0643494,0.7918854,0.8550552,disgust
1.4581112,1.6726935,1.2964063,0.7790885,1.3581517,1.1321259,0.573762,0.76712394,disgust
1.4399554,1.7819877,1.2482116,0.5574139,1.4421945,1.113575,0.7460882,1.0408453,disgust
1.4030721,1.6655189,1.3604327,0.5157565,1.5157706,1.0530015,0.6279333,1.1625977,disgust
1.2188873,1.7149541,1.042426,0.83217704,1.3026335,1.4352559,0.5575605,0.83884764,disgust
1.4328742,1.699765,1.0436795,0.7209889,1.3998924,1.0142665,0.614547,0.9081757,disgust
1.4626757,1.5000219,1.2097031,0.8427839,1.3063357,1.1255744,0.7274432,0.9612385,disgust
1.2888163,1.5693644,0.9962312,0.8847284,1.2278347,1.3401644,0.5280271,0.6512331,disgust
1.4421583,1.6953439,1.3511901,0.6137644,1.4272109,0.8116115,0.4745142,0.6898263,disgust
1.6650971,1.7713856,1.2191561,0.72238237,1.2383229,1.0023586,0.82545084,0.90732545,disgust
1.0109686,1.7071604,1.1489524,0.8294069,1.3657335,1.1368717,0.6134722,0.86086136,disgust
1.2397239,1.4957054,0.9178602,0.84637153,1.1817822,1.0491227,0.68330985,0.7655216,disgust
1.4275886,1.6454545,1.3050787,0.60692227,1.2108607,1.050594,0.4353655,0.8734515,disgust
1.2995657,1.8078595,1.0562677,0.4740963,1.2506152,0.9803532,0.60607815,0.92743754,disgust
1.5072649,1.7539703,1.3375887,0.6023732,1.017767,1.2109787,0.7920254,0.907916,disgust
1.3167291,1.7498142,1.0841304,0.79315674,1.3740305,1.0984256,0.5298278,0.74790186,disgust
1.4521443,1.6556387,1.2033459,0.7252734,1.324381,1.1317184,0.8990934,1.0129485,disgust
1.7373372,1.7667964,1.2479022,0.8333834,1.2612062,1.0763946,0.6314506,0.8827464,disgust
1.479249,1.7684879,1.1497192,0.80675983,1.3442528,1.229371,0.89315844,0.8683919,disgust
1.4234482,1.8208858,1.122448,0.701887,1.3488901,1.2087687,0.5362473,1.0494834,disgust
1.2314782,1.8718266,1.2163285,0.5114273,1.3105007,1.0311219,0.6024103,0.8694475,disgust
1.5093976,1.6800901,1.251052,0.6903401,1.078208,1.0212746,0.62699425,0.88456726,disgust
1.5322355,1.7043687,1.3088511,0.8208,1.3557724,1.3283579,0.5462723,0.78424823,disgust
1.4234482,1.8208858,1.122448,0.701887,1.3488901,1.2087687,0.5362473,1.0494834,disgust
1.2421781,1.7158821,1.2649623,0.6829797,1.420954,0.9462071,0.66795677,0.9846051,disgust
1.6049715,1.5987161,1.1839507,0.49455744,1.2151467,0.911165,0.7222919,1.0970603,disgust
1.2188873,1.7149541,1.042426,0.83217704,1.3026335,1.4352559,0.5575605,0.83884764,disgust
1.3708893,1.5253316,1.0863575,0.8075235,1.3358779,1.0865189,0.56738156,0.837825,disgust
1.2086638,1.5923939,0.99009275,0.8725263,1.1907536,1.1576676,0.7388717,1.0166886,disgust
1.3352406,1.6592243,1.2695708,0.718132,1.3455794,1.0943012,0.6712303,1.0158311,disgust
1.4927028,1.617275,1.1592895,0.7785006,1.3814536,0.9875408,0.7237491,1.0302721,disgust
1.4309176,1.6269904,1.3723779,0.7453249,1.2654394,0.96628726,0.72214675,0.94723314,disgust
1.2343013,1.5476177,1.1378223,0.77318054,1.3077984,0.9092133,0.51738745,0.7738234,disgust
1.365351,1.6913115,1.1421387,0.8928915,1.4054573,1.3214809,0.6663725,0.82940507,disgust
1.3577712,1.8344836,1.1876248,0.7595982,1.2131883,1.0088409,0.59454286,0.7263337,disgust
1.1313603,1.568331,1.0499768,0.98116624,1.4572426,1.3281552,0.63459736,0.88939106,disgust
1.1401464,1.7875453,1.1513035,0.90242016,1.367265,1.2182713,0.65276957,0.66655004,disgust
1.4444579,1.7617605,1.216958,0.76593393,1.3774419,1.0651708,0.46845526,0.66674584,disgust
1.3311791,1.5253749,1.1711351,0.91558915,1.2477657,1.070348,0.66785014,0.8111245,disgust
1.4873637,1.5595819,1.162863,0.6632852,1.1870158,0.9910258,0.7310913,1.0845574,disgust
1.7519583,1.6740228,1.2514906,0.86368096,1.2579657,0.9789344,0.77505493,0.80826724,disgust
1.4399974,1.5549278,1.2906965,0.86660707,1.2534177,1.1565539,0.62839556,0.7956759,disgust
1.4782583,1.6694617,1.3417748,0.92225814,1.3882531,1.1147268,0.69202185,0.7525923,disgust
1.4287609,1.6915463,1.2377449,0.759332,1.3229727,1.1432022,0.58384234,0.7512923,disgust
1.3767632,1.489109,1.1509467,0.92979884,1.2814261,1.0707624,0.68894565,0.83033305,disgust
1.2084478,1.714308,1.410761,0.55489266,1.3610172,0.8739369,0.362763,0.7982882,disgust
1.2995657,1.8078595,1.0562677,0.4740963,1.2506152,0.9803532,0.60607815,0.92743754,disgust
1.4927028,1.617275,1.1592895,0.7785006,1.3814536,0.9875408,0.7237491,1.0302721,disgust
1.2754561,1.5559623,1.2619992,0.83268046,1.2923254,1.1700276,0.66307473,1.0371232,disgust
1.6870455,1.9124067,1.1887225,0.6191099,1.2364694,0.99796826,0.6501745,0.8234662,disgust
1.4628202,1.7174977,1.1737466,0.82013947,1.3738654,1.2941122,0.6727713,0.81691235,disgust
1.3488944,1.5404373,1.1058336,1.0139822,1.3726985,1.1840811,0.7032741,0.8503768,disgust
1.494542,1.70309,1.1756619,0.69278675,1.2370439,1.0716372,0.6242617,0.9430087,disgust
1.2796603,1.7387476,1.0830376,0.8330495,1.5014548,1.0656078,0.61837864,0.8221174,disgust
1.3914896,1.5611361,1.3017045,0.78462315,1.4451818,0.902666,0.7246765,0.78066427,disgust
1.392077,1.5891049,1.3127388,0.7212433,1.3719786,0.9819326,0.77453434,1.0995927,disgust
1.5482203,1.7353909,1.0246003,0.68373686,1.4431027,1.1243415,0.57079166,0.6067118,disgust
1.5594687,1.7758133,1.3423563,0.39162958,1.2496799,0.97189176,0.75203955,1.0328574,disgust
1.4540987,1.6072545,1.3138846,0.7358683,1.2726872,1.0833241,0.72566193,1.0917422,disgust
1.155815,1.5331509,1.3031405,0.766641,1.3671281,1.0082629,0.5273099,0.9324629,disgust
1.3687723,1.6688871,1.2141645,0.63143575,1.2789668,1.0169159,0.5285858,0.7221577,disgust
1.1561118,1.7016352,1.3133625,0.6345475,1.2175564,0.9540888,0.48582694,0.67427385,disgust
1.2373767,1.4334426,1.0324128,1.0116073,1.5385456,1.225675,0.4454743,0.7870002,disgust
1.4309176,1.6269904,1.3723779,0.7453249,1.2654394,0.96628726,0.72214675,0.94723314,disgust
1.2421781,1.7158821,1.2649623,0.6829797,1.420954,0.9462071,0.66795677,0.9846051,disgust
1.5295551,1.7915795,1.2379031,0.76276714,1.0884329,1.1121532,0.82837164,0.83459735,disgust
1.4135278,1.527629,1.3197786,0.9120396,1.2436686,1.1638975,0.77480245,0.8727219,disgust
1.4399974,1.5549278,1.2906965,0.86660707,1.2534177,1.1565539,0.62839556,0.7956759,disgust
1.4104055,1.7618525,1.2450254,0.68965197,0.9964733,1.1764351,0.8670422,0.89667606,disgust
1.2895931,1.857218,1.1969166,0.7138202,1.3606344,1.0914087,0.51979995,0.5573516,disgust
1.4734385,1.5474013,1.2076179,0.8472027,1.3333179,1.1111327,0.68065727,0.94276255,disgust
1.272808,1.5851812,1.0393239,0.87141395,1.2186122,1.145384,0.8556849,0.6110077,disgust
1.6533854,1.5532428,1.3944376,0.7453551,1.3196245,0.9631628,1.018621,1.0379521,disgust
1.3195277,1.5376537,1.2353476,0.8441207,1.2712907,1.1021436,0.7383134,1.0459213,disgust
1.4101454,1.6467786,1.2673048,0.9229565,1.2235798,1.1820526,0.69313717,0.75430185,disgust
1.7181587,1.675981,1.4594834,0.5773808,1.1617163,0.9821901,0.7930723,0.82797253,disgust
1.3099257,1.6034614,1.1640111,0.8931876,1.3417748,1.1256503,0.6500937,0.87553614,disgust
1.5469433,1.7134596,1.3001906,0.637969,1.067146,0.9029417,0.57644665,0.82471716,disgust
1.3376695,1.7594719,1.433832,0.565971,1.2659646,1.0684729,0.6504716,1.0701846,disgust
1.4737529,1.6331469,1.2460519,0.829016,1.1974704,1.0795437,0.767101,0.86821437,disgust
1.4281806,1.8051071,1.274425,0.5625469,1.344896,0.97454,0.40557012,0.6221562,disgust
1.3376695,1.7594719,1.433832,0.565971,1.2659646,1.0684729,0.6504716,1.0701846,disgust
1.334942,1.5456718,1.2427243,0.747491,1.1523362,1.0744026,0.6946577,1.0101382,disgust
1.4880866,1.7138124,1.11054,0.81696695,1.3143111,1.1133268,0.3533748,0.75190246,disgust
1.3630067,1.5481473,1.1258698,0.7944389,1.4267793,0.9279015,0.5339237,0.78928334,disgust
1.6590914,1.6953532,1.4765027,0.70111835,1.2148877,1.2406223,0.77985287,0.8949974,disgust
1.2314782,1.8718266,1.2163285,0.5114273,1.3105007,1.0311219,0.6024103,0.8694475,disgust
1.6077459,1.8107477,2.0115204,1.0797718,1.2753979,0.981088,0.55537957,0.86531526,disgust
1.5855601,1.8086843,1.4937898,0.5211757,1.4593512,1.084277,0.9093167,1.0036505,disgust
1.2051255,1.4880451,1.2159697,0.88436884,1.4187227,1.1658386,0.5545255,0.9922431,disgust
1.2657819,1.7862753,1.0396451,0.8918676,1.175465,1.384332,0.58485055,0.8429974,disgust
1.2834734,1.4085168,1.1571252,0.8334585,1.2283639,0.9154985,0.6232238,0.82634056,disgust
1.4880866,1.7138124,1.11054,0.81696695,1.3143111,1.1133268,0.3533748,0.75190246,disgust
1.5010315,1.673408,1.3153139,0.75334185,1.4317445,1.0709661,0.7422722,0.89558345,disgust
1.392077,1.5891049,1.3127388,0.7212433,1.3719786,0.9819326,0.77453434,1.0995927,disgust
1.5322355,1.7043687,1.3088511,0.8208,1.3557724,1.3283579,0.5462723,0.78424823,disgust
1.2280285,1.6944401,1.2675705,0.59113693,1.1847141,0.8338797,0.5213869,0.707828,disgust
1.4136283,1.7324365,1.334449,0.6994274,1.3289778,0.84971935,0.7352527,0.81477094,disgust
1.3139797,1.4720763,1.1367772,0.9029117,1.406543,0.97953665,0.68104315,0.88000464,disgust
1.6077459,1.8107477,2.0115204,1.0797718,1.2753979,0.981088,0.55537957,0.86531526,disgust
1.563205,1.680502,1.5327659,0.6767679,1.1870933,1.1183981,0.68709946,0.8852537,disgust
1.5322355,1.7043687,1.3088511,0.8208,1.3557724,1.3283579,0.5462723,0.78424823,disgust
1.1282587,1.7646358,0.99043435,0.7222627,1.2974014,1.103822,0.46761537,0.8050094,disgust
1.365351,1.6913115,1.1421387,0.8928915,1.4054573,1.3214809,0.6663725,0.82940507,disgust
1.215599,1.8296015,0.9445787,0.73566574,1.3851305,1.1393207,0.5893867,0.8460357,disgust
1.289928,1.6204604,1.2281141,0.78455806,1.243075,1.005552,0.7071193,0.89173865,disgust
1.4712946,1.8391081,1.1894131,0.6766488,1.2892762,1.2338375,0.40075552,0.6770685,disgust
1.5490142,1.5854905,1.3014686,0.8556716,1.3904599,1.3051593,0.3043105,0.95072174,disgust
1.3470842,1.8916727,1.0701206,0.84279186,1.3377149,1.1737833,0.5782738,0.8429866,disgust
1.3167291,1.7498142,1.0841304,0.79315674,1.3740305,1.0984256,0.5298278,0.74790186,disgust
1.6628811,1.7773067,1.3049961,0.6659088,1.275031,1.2657421,0.5886709,0.8653882,disgust
1.2946222,1.518501,1.2735741,0.8403092,1.3330503,1.096506,0.5243876,0.9233236,disgust
1.5093976,1.6800901,1.251052,0.6903401,1.078208,1.0212746,0.62699425,0.88456726,disgust
1.4052223,1.6699052,1.1192083,0.79491484,1.1592305,1.1924194,0.4589784,0.68636596,disgust
1.4219983,1.7362149,1.1957827,0.6793251,1.246674,1.2392799,0.5259188,0.7966518,disgust
1.3994504,1.5881566,1.2254664,0.9157178,1.358347,1.1060666,0.7090788,0.79177696,disgust
1.4936695,1.4838905,1.3070045,0.7696988,1.5070457,1.1188488,0.5001254,1.000117,disgust
1.4658879,1.8337224,1.2651302,0.8364495,1.1856343,1.1811982,0.5537826,0.5774859,disgust
1.3638262,1.6190647,1.2347417,0.69400287,1.2243816,1.059635,0.8177211,1.0206581,disgust
1.3993198,1.797023,1.1686925,0.73981726,1.2142594,1.2353934,0.7979689,0.8841046,disgust
1.7877239,1.5035844,1.226461,0.7575079,1.278987,1.0725098,0.72875595,1.0410985,disgust
1.3611676,1.8099107,1.1097335,0.55714893,1.1908804,1.1452802,0.7117758,0.9729294,disgust
1.2700907,1.7412508,1.1364952,0.6484076,1.2058401,1.0018572,0.6297344,0.5000538,disgust
1.3695856,1.7542963,1.0632612,0.8472211,1.1822255,0.9979158,0.74714124,0.77099967,disgust
1.2550839,1.75201,1.3186065,0.68640834,1.1387168,1.2464026,0.52744216,1.0144511,disgust
1.2947493,1.4037093,1.2871772,0.90201145,1.3081129,1.042578,0.6428546,0.96392953,disgust
1.5762485,1.7321997,1.29688,0.77768874,1.1729381,1.025347,0.7174075,0.7670437,disgust
1.3778558,1.5005329,1.2410249,0.872994,1.3982435,1.0118331,0.5915968,0.847218,disgust
1.3167291,1.7498142,1.0841304,0.79315674,1.3740305,1.0984256,0.5298278,0.74790186,disgust
1.233671,1.6413926,1.1136903,0.8122856,1.3093519,1.0457339,0.7074483,0.82622486,disgust
1.4183104,1.8460157,1.476086,0.6082419,1.3958836,1.0642203,0.8357523,0.9629717,disgust
1.4101454,1.6467786,1.2673048,0.9229565,1.2235798,1.1820526,0.69313717,0.75430185,disgust
1.0109686,1.7071604,1.1489524,0.8294069,1.3657335,1.1368717,0.6134722,0.86086136,disgust
1.3139797,1.4720763,1.1367772,0.9029117,1.406543,0.97953665,0.68104315,0.88000464,disgust
1.4032427,1.7272197,1.2496548,0.73359513,1.3054571,0.913051,0.44928506,0.58938015,disgust
1.3993198,1.797023,1.1686925,0.73981726,1.2142594,1.2353934,0.7979689,0.8841046,disgust
1.4287609,1.6915463,1.2377449,0.759332,1.3229727,1.1432022,0.58384234,0.7512923,disgust
1.4281806,1.8051071,1.274425,0.5625469,1.344896,0.97454,0.40557012,0.6221562,disgust
1.2129918,1.7044716,1.1208841,0.86021876,1.2112134,1.1496241,0.7078207,0.8468013,disgust
1.4972537,1.6638322,1.2673353,0.84418875,1.1944607,1.0547818,0.7749886,0.7824127,disgust
1.5311906,1.7803324,1.227533,0.55746394,1.2523448,1.0800463,0.47384632,0.6380053,disgust
1.173074,1.6994026,1.2567828,0.8709579,1.3659796,1.295464,0.56545204,0.771775,disgust
1.498086,1.7833575,1.4049127,0.6222144,1.4014798,1.0421246,0.5954814,0.80024046,disgust
1.2944479,1.5708258,1.1972929,0.830015,1.2588639,1.1542845,0.7151816,1.0254315,disgust
1.3311791,1.5253749,1.1711351,0.91558915,1.2477657,1.070348,0.66785014,0.8111245,disgust
1.5151455,1.6374139,1.030658,0.75743735,1.3928312,0.944081,0.8064518,0.8390913,disgust
1.5104263,1.7464789,1.4043231,0.61538696,1.4536192,1.1076913,0.8205936,0.9323317,disgust
1.4503032,1.8219491,1.1685433,0.63617074,1.1053463,1.0870936,0.69583255,0.6892124,disgust
1.4927028,1.617275,1.1592895,0.7785006,1.3814536,0.9875408,0.7237491,1.0302721,disgust
1.6870455,1.9124067,1.1887225,0.6191099,1.2364694,0.99796826,0.6501745,0.8234662,disgust
1.0444759,1.6079843,1.0308214,0.88301677,1.356564,1.2150321,0.6496429,0.4983831,disgust
1.4030721,1.6655189,1.3604327,0.5157565,1.5157706,1.0530015,0.6279333,1.1625977,disgust
1.2866985,1.8030354,1.3173803,0.81512016,1.5808357,1.0223796,0.69788116,0.6367744,disgust
1.5011452,1.6735849,1.4262252,0.5421949,1.1596234,1.0247551,0.68289506,0.9240365,disgust
1.2240996,1.6431919,1.0666467,0.88421005,1.3958503,1.1800323,0.60849804,0.86259836,disgust
1.3719099,1.7565349,1.1449329,0.47838145,1.3815197,0.9740787,0.4213817,0.7428087,disgust
1.3364174,1.5809565,1.4372798,0.83947444,1.3230628,1.209224,0.83557796,0.9504507,disgust
1.6407217,1.6898856,1.4302106,0.60730463,1.3372209,0.85002035,0.78545713,0.847959,disgust
1.5469433,1.7134596,1.3001906,0.637969,1.067146,0.9029417,0.57644665,0.82471716,disgust
1.5034423,1.5054369,1.3097979,0.73767537,1.3486408,0.96798027,0.8050835,1.1767915,disgust
1.3581356,1.664327,1.1700809,0.8907198,1.2660398,1.2730823,0.49089077,0.77653843,disgust
1.233671,1.6413926,1.1136903,0.8122856,1.3093519,1.0457339,0.7074483,0.82622486,disgust
1.3454772,1.5547802,1.3565258,0.8055855,1.2981272,1.103852,0.52436334,0.7627309,disgust
1.4540987,1.6072545,1.3138846,0.7358683,1.2726872,1.0833241,0.72566193,1.0917422,disgust
1.2848799,1.5566862,1.3984641,0.6519974,1.411371,0.90553176,0.401935,0.75809264,disgust
1.304591,1.7910057,1.2431922,0.5730014,1.2028664,1.0891042,0.53866285,0.9973625,disgust
1.3384459,1.7129147,1.1620095,0.82785857,1.1784377,1.2473174,0.7369891,1.012263,disgust
1.5414546,1.7797744,1.1677718,0.6985522,1.5482564,1.2493318,0.4559708,0.92421985,disgust
1.2578557,1.6611325,1.134678,0.75884455,1.3504455,1.2567011,0.25263497,0.65889704,disgust
1.2240996,1.6431919,1.0666467,0.88421005,1.3958503,1.1800323,0.60849804,0.86259836,disgust
1.5388063,1.6434152,1.2391962,0.71277183,1.1445162,1.0658008,0.7506749,1.0968472,disgust
1.2888935,1.6750381,1.3945497,0.70237523,1.2203045,0.91422385,0.5690442,0.6972492,disgust
